"Samples ID" "F532 Median - B532" Name spotID
533 260 NSP5_0.25_K #4-6146
533 399 NSP5_0.5_K #4-6156
533 458 NSP7_0.1_T #4-6166
533 28 buffer #4-6176
533 822 NSP8_0.25_T #4-6186
533 130 NSP8_0.1_K #4-6196
533 147 NSP8_0.25_K #4-6206
533 167 NSP8_0.5_K #4-6216
533 1117 NSP9_0.25_T #4-6226
533 24 NSP9_0.1_K #4-6236
533 77 NSP9_0.25_K #4-6246
533 161 NSP9_0.5_K #4-6256
533 314 NSP10_0.1_T #4-6266
533 122 NSP10_0.2_T #4-6276
533 228 NSP10_0.3_T #4-6286
533 72 NSP10_0.1_K #4-6296
533 56 NSP10_0.25_K #4-6306
533 135 NSP10_0.5_K #4-6316
533 306 S1-4_0.2_K #4-6326
533 57 E-protein_0.25_T #4-617
533 15 E-protein_0.1_K #4-627
533 47 E-protein_0.25_K #4-637
533 100 E-protein_0.5_K #4-647
533 116 NSP1_0.1_T #4-657
533 65 NSP1_0.1_K #4-667
533 76 NSP1_0.25_K #4-677
533 62 NSP1_0.5_K #4-687
533 2 NSP4_0.1_T #4-697
533 190 NSP5_0.1_T #4-6107
533 384 NSP5_0.25_T #4-6117
533 666 NSP5_0.5_T #4-6127
533 107 NSP5_0.1_K #4-6137
533 274 NSP5_0.25_K #4-6147
533 405 NSP5_0.5_K #4-6157
533 550 NSP7_0.1_T #4-6167
533 30 buffer #4-6177
533 651 NSP8_0.25_T #4-6187
533 126 NSP8_0.1_K #4-6197
533 135 NSP8_0.25_K #4-6207
533 166 NSP8_0.5_K #4-6217
533 1119 NSP9_0.25_T #4-6227
533 30 NSP9_0.1_K #4-6237
533 69 NSP9_0.25_K #4-6247
533 162 NSP9_0.5_K #4-6257
533 327 NSP10_0.1_T #4-6267
533 101 NSP10_0.2_T #4-6277
533 195 NSP10_0.3_T #4-6287
533 15 NSP10_0.1_K #4-6297
533 57 NSP10_0.25_K #4-6307
533 123 NSP10_0.5_K #4-6317
533 312 S1-4_0.2_K #4-6327
533 60 E-protein_0.25_T #4-618
533 26 E-protein_0.1_K #4-628
533 45 E-protein_0.25_K #4-638
533 104 E-protein_0.5_K #4-648
533 120 NSP1_0.1_T #4-658
533 73 NSP1_0.1_K #4-668
533 81 NSP1_0.25_K #4-678
533 98 NSP1_0.5_K #4-688
533 1 NSP4_0.1_T #4-698
533 208 NSP5_0.1_T #4-6108
533 409 NSP5_0.25_T #4-6118
533 770 NSP5_0.5_T #4-6128
533 114 NSP5_0.1_K #4-6138
533 262 NSP5_0.25_K #4-6148
533 427 NSP5_0.5_K #4-6158
533 605 NSP7_0.1_T #4-6168
533 25 buffer #4-6178
533 686 NSP8_0.25_T #4-6188
533 146 NSP8_0.1_K #4-6198
533 144 NSP8_0.25_K #4-6208
533 184 NSP8_0.5_K #4-6218
533 1221 NSP9_0.25_T #4-6228
533 35 NSP9_0.1_K #4-6238
533 94 NSP9_0.25_K #4-6248
533 163 NSP9_0.5_K #4-6258
533 307 NSP10_0.1_T #4-6268
533 105 NSP10_0.2_T #4-6278
533 190 NSP10_0.3_T #4-6288
533 17 NSP10_0.1_K #4-6298
533 64 NSP10_0.25_K #4-6308
533 134 NSP10_0.5_K #4-6318
533 286 S1-4_0.2_K #4-6328
533 53 NSP14_0.05_K #4-619
533 72 NSP14_0.1_K #4-629
533 125 NSP14_0.25_K #4-639
533 63 NSP15_0.1_T #4-649
533 34 NSP15_0.1_K #4-659
533 79 NSP15_0.25_K #4-669
533 201 NSP15_0.5_K #4-679
533 218 NSP16_0.1_T #4-689
533 1 NSP16_0.1_K #4-699
533 132 NSP16_0.25_K #4-6109
533 150 NSP16_0.5_K #4-6119
533 23 ORF6_0.1_T #4-6129
533 33 ORF7b_0.1_T #4-6139
533 231 ORF9b_0.1_T #4-6149
533 6 GST_0.1_ #4-6159
533 80 AGR2-biotin #4-6169
533 3 buffer #4-6179
533 6 EGFP_0.1_K #4-6189
533 16 EGFP_0.25_K #4-6199
533 96 eGFP_0.5_K #4-6209
533 23316 ACE2-Fc_0.25_S #4-6219
533 24521 ACE2-Fc_0.5_S #4-6229
533 242 ACE2_0.5_S #4-6239
533 1025 UBE2D3-His #4-6249
533 1059 H-IgG #4-6259
533 863 H-IgM #4-6269
533 136 Anti-H-IgG_0.025 #4-6279
533 829 Anti-H-IgG_0.1 #4-6289
533 101 Anti-H-IgM_0.025 #4-6299
533 1027 Anti-H-IgM_0.1 #4-6309
533 1 Cy5 #4-6319
533 207 Cy3 #4-6329
533 51 NSP14_0.05_K #4-6110
533 83 NSP14_0.1_K #4-6210
533 115 NSP14_0.25_K #4-6310
533 65 NSP15_0.1_T #4-6410
533 24 NSP15_0.1_K #4-6510
533 61 NSP15_0.25_K #4-6610
533 202 NSP15_0.5_K #4-6710
533 210 NSP16_0.1_T #4-6810
533 0 NSP16_0.1_K #4-6910
533 131 NSP16_0.25_K #4-61010
533 163 NSP16_0.5_K #4-61110
533 19 ORF6_0.1_T #4-61210
533 28 ORF7b_0.1_T #4-61310
533 199 ORF9b_0.1_T #4-61410
533 8 GST_0.1_ #4-61510
533 94 AGR2-biotin #4-61610
533 0 buffer #4-61710
533 5 EGFP_0.1_K #4-61810
533 14 EGFP_0.25_K #4-61910
533 98 eGFP_0.5_K #4-62010
533 22740 ACE2-Fc_0.25_S #4-62110
533 22732 ACE2-Fc_0.5_S #4-62210
533 214 ACE2_0.5_S #4-62310
533 1067 UBE2D3-His #4-62410
533 1025 H-IgG #4-62510
533 1170 H-IgM #4-62610
533 144 Anti-H-IgG_0.025 #4-62710
533 750 Anti-H-IgG_0.1 #4-62810
533 92 Anti-H-IgM_0.025 #4-62910
533 998 Anti-H-IgM_0.1 #4-63010
533 1 Cy5 #4-63110
533 234 Cy3 #4-63210
533 53 NSP14_0.05_K #4-6111
533 83 NSP14_0.1_K #4-6211
533 136 NSP14_0.25_K #4-6311
533 80 NSP15_0.1_T #4-6411
533 35 NSP15_0.1_K #4-6511
533 80 NSP15_0.25_K #4-6611
533 196 NSP15_0.5_K #4-6711
533 204 NSP16_0.1_T #4-6811
533 1 NSP16_0.1_K #4-6911
533 127 NSP16_0.25_K #4-61011
533 143 NSP16_0.5_K #4-61111
533 21 ORF6_0.1_T #4-61211
533 38 ORF7b_0.1_T #4-61311
533 199 ORF9b_0.1_T #4-61411
533 9 GST_0.1_ #4-61511
533 81 AGR2-biotin #4-61611
533 1 buffer #4-61711
533 5 EGFP_0.1_K #4-61811
533 15 EGFP_0.25_K #4-61911
533 93 eGFP_0.5_K #4-62011
533 21647 ACE2-Fc_0.25_S #4-62111
533 30210 ACE2-Fc_0.5_S #4-62211
533 253 ACE2_0.5_S #4-62311
533 1047 UBE2D3-His #4-62411
533 940 H-IgG #4-62511
533 880 H-IgM #4-62611
533 124 Anti-H-IgG_0.025 #4-62711
533 657 Anti-H-IgG_0.1 #4-62811
533 87 Anti-H-IgM_0.025 #4-62911
533 974 Anti-H-IgM_0.1 #4-63011
533 1 Cy5 #4-63111
533 212 Cy3 #4-63211
533 58 NSP14_0.05_K #4-6112
533 71 NSP14_0.1_K #4-6212
533 113 NSP14_0.25_K #4-6312
533 78 NSP15_0.1_T #4-6412
533 31 NSP15_0.1_K #4-6512
533 84 NSP15_0.25_K #4-6612
533 207 NSP15_0.5_K #4-6712
533 178 NSP16_0.1_T #4-6812
533 0 NSP16_0.1_K #4-6912
533 143 NSP16_0.25_K #4-61012
533 170 NSP16_0.5_K #4-61112
533 15 ORF6_0.1_T #4-61212
533 34 ORF7b_0.1_T #4-61312
533 183 ORF9b_0.1_T #4-61412
533 5 GST_0.1_ #4-61512
533 83 AGR2-biotin #4-61612
533 3 buffer #4-61712
533 4 EGFP_0.1_K #4-61812
533 16 EGFP_0.25_K #4-61912
533 108 eGFP_0.5_K #4-62012
533 16036 ACE2-Fc_0.25_S #4-62112
533 13956 ACE2-Fc_0.5_S #4-62212
533 277 ACE2_0.5_S #4-62312
533 1046 UBE2D3-His #4-62412
533 873 H-IgG #4-62512
533 1108 H-IgM #4-62612
533 109 Anti-H-IgG_0.025 #4-62712
533 641 Anti-H-IgG_0.1 #4-62812
533 88 Anti-H-IgM_0.025 #4-62912
533 674 Anti-H-IgM_0.1 #4-63012
533 3 Cy5 #4-63112
533 203 Cy3 #4-63212
